location_id,city,province,region
LOC08315,Samarinda,Lampung,
LOC08316,Salatiga,Nusa Tenggara Timur,Bali
LOC08317,Palu,Sumatera Barat,JAWA TENGAH
LOC08318,Jambi,Jambi,
LOC08319,Dumai,Jambi,Bali
LOC08320,Bogor,Kepulauan Riau,jabodetabek
LOC08321,Magelang,DKI Jakarta,JAWA TENGAH
LOC08322,Bima,Jawa Tengah,
LOC08323,Kota Administrasi Jakarta Utara,Nusa Tenggara Barat,
LOC08324,Kupang,DI Yogyakarta,JAWA TENGAH
LOC08325,Tidore Kepulauan,Banten,jabodetabek
LOC08326,Tidore Kepulauan,Sulawesi Tengah,Bali
LOC08327,Tanjungbalai,Sumatera Utara,JAWA TENGAH
LOC08328,Sibolga,Kalimantan Tengah,Jawa Barat
LOC08329,Lubuklinggau,Sulawesi Tenggara,Bali
LOC08330,Cimahi,Papua,JAWA TENGAH
LOC08331,Medan,Sumatera Selatan,
LOC08332,Tegal,Sulawesi Tenggara,Jawa Barat
LOC08333,Palopo,Kalimantan Timur,Jawa Barat
LOC08334,Banjarbaru,Gorontalo,Bali
LOC08335,Banjar,Kalimantan Selatan,jabodetabek
LOC08336,Tangerang,Jawa Tengah,Jawa Barat
LOC08337,Depok,Maluku Utara,jabodetabek
LOC08338,Kota Administrasi Jakarta Barat,Bali,jabodetabek
LOC08339,Singkawang,Jawa Timur,Jawa Barat
LOC08340,Subulussalam,Papua Barat,
LOC08341,Padangpanjang,Papua Barat,
LOC08342,Tidore Kepulauan,Papua,Bali
LOC08343,Banjarmasin,Kepulauan Riau,Bali
LOC08344,Sabang,Papua,
LOC08345,Pagaralam,Kalimantan Barat,Jawa Barat
LOC08346,Ternate,Maluku Utara,
LOC08347,Sungai Penuh,Maluku,Bali
LOC08348,Surabaya,Banten,jabodetabek
LOC08349,Bitung,Jambi,Bali
LOC08350,Bima,Maluku Utara,Bali
LOC08351,Semarang,Jawa Timur,Jawa Barat
LOC08352,Payakumbuh,Sumatera Barat,
LOC08353,Tanjungbalai,DKI Jakarta,Jawa Barat
LOC08354,Tarakan,Jawa Barat,JAWA TENGAH
LOC08355,Tomohon,Kalimantan Timur,jabodetabek
LOC08356,Kendari,Sulawesi Selatan,
LOC08357,Banjarbaru,Sulawesi Selatan,Bali
LOC08358,Pontianak,Riau,Jawa Barat
LOC08359,Subulussalam,Lampung,jabodetabek
LOC08360,Denpasar,Sumatera Utara,JAWA TENGAH
LOC08361,Tomohon,Aceh,jabodetabek
LOC08362,Bitung,Kalimantan Tengah,jabodetabek
LOC08363,Tangerang Selatan,Papua,
LOC08364,Cirebon,Sulawesi Utara,Jawa Barat
LOC08365,Surabaya,Banten,Jawa Barat
LOC08366,Padang,Sumatera Selatan,JAWA TENGAH
LOC08367,Mojokerto,Sulawesi Selatan,
LOC08368,Dumai,Papua Barat,jabodetabek
LOC08369,Ternate,Jawa Barat,JAWA TENGAH
LOC08370,Bekasi,Lampung,jabodetabek
LOC08371,Salatiga,Kalimantan Tengah,Bali
LOC08372,Banjarbaru,Kalimantan Timur,
LOC08373,Bontang,Bali,jabodetabek
LOC08374,Tasikmalaya,Sulawesi Selatan,jabodetabek
LOC08375,Madiun,Sulawesi Tenggara,
LOC08376,Bima,DKI Jakarta,Bali
LOC08377,Blitar,Nusa Tenggara Barat,jabodetabek
LOC08378,Prabumulih,Jambi,Bali
LOC08379,Palopo,Maluku Utara,Jawa Barat
LOC08380,Blitar,Kalimantan Selatan,
LOC08381,Ambon,Riau,jabodetabek
LOC08382,Pagaralam,Sulawesi Utara,Bali
LOC08383,Cirebon,Jambi,
LOC08384,Tanjungpinang,Jawa Timur,JAWA TENGAH
LOC08385,Kota Administrasi Jakarta Utara,Nusa Tenggara Timur,Jawa Barat
LOC08386,Tasikmalaya,Sulawesi Tengah,jabodetabek
LOC08387,Kupang,Sulawesi Utara,
LOC08388,Tanjungbalai,Sumatera Barat,jabodetabek
LOC08389,Pontianak,Kepulauan Riau,JAWA TENGAH
LOC08390,Bontang,Kalimantan Timur,Bali
LOC08391,Binjai,Bali,Bali
LOC08392,Mataram,Sulawesi Utara,jabodetabek
LOC08393,Banjarmasin,Kalimantan Timur,
LOC08394,Ternate,Bengkulu,Bali
LOC08395,Tual,Jawa Tengah,jabodetabek
LOC08396,Sabang,Papua Barat,JAWA TENGAH
LOC08397,Pagaralam,Kalimantan Tengah,
LOC08398,Sawahlunto,Sumatera Utara,
LOC08399,Tomohon,Jawa Tengah,JAWA TENGAH
LOC08400,Solok,Sumatera Utara,Jawa Barat
LOC08401,Sabang,Sumatera Barat,Jawa Barat
LOC08402,Tual,Sulawesi Utara,Bali
LOC08403,Padang Sidempuan,Nusa Tenggara Barat,jabodetabek
LOC08404,Pagaralam,Sumatera Barat,
LOC08405,Lubuklinggau,Papua Barat,jabodetabek
LOC08406,Bontang,Nusa Tenggara Barat,
LOC08407,Lhokseumawe,Sumatera Selatan,jabodetabek
LOC08408,Sawahlunto,Aceh,JAWA TENGAH
LOC08409,Bau-Bau,Kalimantan Tengah,jabodetabek
LOC08410,Padang Sidempuan,Sulawesi Utara,
LOC08411,Serang,Sulawesi Selatan,jabodetabek
LOC08412,Pekalongan,DKI Jakarta,Bali
LOC08413,Balikpapan,Aceh,Bali
LOC08414,Dumai,Maluku Utara,jabodetabek
LOC08415,Kota Administrasi Jakarta Timur,Papua Barat,Jawa Barat
LOC08416,Pasuruan,Sulawesi Tengah,JAWA TENGAH
LOC08417,Cirebon,Jambi,JAWA TENGAH
LOC08418,Binjai,Sulawesi Tengah,Jawa Barat
LOC08419,Tanjungpinang,DKI Jakarta,Bali
LOC08420,Pangkalpinang,Nusa Tenggara Barat,Bali
LOC08421,Lhokseumawe,Kalimantan Tengah,jabodetabek
LOC08422,Kupang,DKI Jakarta,Bali
LOC08423,Probolinggo,Papua,JAWA TENGAH
LOC08424,Gorontalo,Nusa Tenggara Timur,Bali
LOC08425,Semarang,Aceh,jabodetabek
LOC08426,Sabang,Nusa Tenggara Barat,JAWA TENGAH
LOC08427,Bau-Bau,Sulawesi Tengah,jabodetabek
LOC08428,Ternate,Kalimantan Timur,Bali
LOC08429,Prabumulih,Sulawesi Selatan,Bali
LOC08430,Surakarta,Jawa Barat,JAWA TENGAH
LOC08431,Makassar,Jawa Timur,jabodetabek
LOC08432,Langsa,Sumatera Barat,JAWA TENGAH
LOC08433,Madiun,Bengkulu,Jawa Barat
LOC08434,Banjarmasin,Maluku,Bali
LOC08435,Banjarmasin,Riau,Jawa Barat
LOC08436,Lubuklinggau,Jawa Timur,Bali
LOC08437,Binjai,Jambi,Bali
LOC08438,Parepare,Sulawesi Utara,Jawa Barat
LOC08439,Metro,Gorontalo,Jawa Barat
LOC08440,Manado,Banten,jabodetabek
LOC08441,Jambi,Lampung,
LOC08442,Cirebon,Maluku,
LOC08443,Pontianak,Nusa Tenggara Timur,Bali
LOC08444,Tebingtinggi,Kalimantan Selatan,jabodetabek
LOC08445,Depok,Maluku,Jawa Barat
LOC08446,Madiun,Gorontalo,jabodetabek
LOC08447,Pagaralam,Lampung,
LOC08448,Pangkalpinang,DKI Jakarta,JAWA TENGAH
LOC08449,Kotamobagu,Papua,Bali
LOC08450,Tasikmalaya,Bengkulu,JAWA TENGAH
LOC08451,Denpasar,Kalimantan Barat,jabodetabek
LOC08452,Madiun,Kepulauan Bangka Belitung,jabodetabek
LOC08453,Kupang,Jawa Barat,Bali
LOC08454,Tarakan,Bengkulu,
LOC08455,Tual,Kalimantan Timur,jabodetabek
LOC08456,Balikpapan,Sumatera Barat,
LOC08457,Payakumbuh,Kalimantan Barat,
LOC08458,Kediri,Maluku Utara,
LOC08459,Kota Administrasi Jakarta Barat,Jawa Tengah,Bali
LOC08460,Pagaralam,Sulawesi Tenggara,JAWA TENGAH
LOC08461,Blitar,Bengkulu,
LOC08462,Surakarta,Sumatera Utara,JAWA TENGAH
LOC08463,Padang Sidempuan,Sumatera Utara,Bali
LOC08464,Meulaboh,Papua Barat,Jawa Barat
LOC08465,Bengkulu,Kepulauan Riau,JAWA TENGAH
LOC08466,Kota Administrasi Jakarta Barat,Jawa Barat,Jawa Barat
LOC08467,Cimahi,Sumatera Utara,jabodetabek
LOC08468,Pematangsiantar,Kalimantan Barat,Jawa Barat
LOC08469,Bogor,Bali,JAWA TENGAH
LOC08470,Tebingtinggi,Nusa Tenggara Barat,JAWA TENGAH
LOC08471,Purwokerto,Sulawesi Tenggara,Bali
LOC08472,Ambon,Kalimantan Tengah,Jawa Barat
LOC08473,Surabaya,DKI Jakarta,JAWA TENGAH
LOC08474,Pariaman,Sulawesi Barat,JAWA TENGAH
LOC08475,Banjar,Kalimantan Timur,JAWA TENGAH
LOC08476,Sorong,Maluku,
LOC08477,Palopo,Kalimantan Barat,
LOC08478,Jayapura,Kalimantan Selatan,
LOC08479,Manado,Kepulauan Riau,jabodetabek
LOC08480,Purwokerto,Gorontalo,jabodetabek
LOC08481,Purwokerto,Bengkulu,Bali
LOC08482,Padang Sidempuan,Papua,
LOC08483,Samarinda,Kalimantan Barat,Bali
LOC08484,Manado,Sulawesi Barat,
LOC08485,Padangpanjang,Banten,Jawa Barat
LOC08486,Dumai,Sumatera Barat,Jawa Barat
LOC08487,Singkawang,Sulawesi Tengah,jabodetabek
LOC08488,Tarakan,Sulawesi Selatan,
LOC08489,Tegal,Aceh,Jawa Barat
LOC08490,Palembang,Kepulauan Riau,
LOC08491,Bontang,Kalimantan Timur,Jawa Barat
LOC08492,Kotamobagu,Kalimantan Barat,jabodetabek
LOC08493,Ternate,Maluku Utara,Jawa Barat
LOC08494,Tarakan,Jawa Barat,Jawa Barat
LOC08495,Blitar,Jawa Tengah,Jawa Barat
LOC08496,Bontang,Kalimantan Timur,Bali
LOC08497,Banjarmasin,Sulawesi Tenggara,Jawa Barat
LOC08498,Kotamobagu,Bali,Jawa Barat
LOC08499,Purwokerto,Aceh,
LOC08500,Subulussalam,Maluku,
LOC08501,Pasuruan,Nusa Tenggara Barat,
LOC08502,Cirebon,Kalimantan Selatan,Bali
LOC08503,Medan,Jawa Timur,
LOC08504,Ternate,Sulawesi Selatan,Bali
LOC08505,Mojokerto,Kalimantan Selatan,jabodetabek
LOC08506,Surakarta,Sulawesi Selatan,JAWA TENGAH
LOC08507,Palembang,DKI Jakarta,jabodetabek
LOC08508,Jambi,Jawa Barat,jabodetabek
LOC08509,Subulussalam,Sumatera Selatan,
LOC08510,Magelang,Sulawesi Utara,JAWA TENGAH
LOC08511,Malang,Gorontalo,
LOC08512,Cirebon,Sumatera Barat,
LOC08513,Tual,Kalimantan Tengah,jabodetabek
LOC08514,Pekalongan,Sulawesi Selatan,Jawa Barat
LOC08515,Tanjungpinang,Kepulauan Riau,Bali
LOC08516,Pontianak,Sumatera Utara,Jawa Barat
LOC08517,Singkawang,Sulawesi Tenggara,Jawa Barat
LOC08518,Tual,Maluku Utara,Bali
LOC08519,Bau-Bau,Kepulauan Bangka Belitung,
LOC08520,Kediri,Kalimantan Selatan,Bali
LOC08521,Sawahlunto,Kalimantan Selatan,
LOC08522,Bandung,Jambi,
LOC08523,Bau-Bau,Jambi,Jawa Barat
LOC08524,Pontianak,Aceh,Jawa Barat
LOC08525,Bitung,Kalimantan Timur,jabodetabek
LOC08526,Payakumbuh,Bali,JAWA TENGAH
LOC08527,Bandung,Riau,
LOC08528,Kota Administrasi Jakarta Barat,Kepulauan Bangka Belitung,Bali
LOC08529,Kota Administrasi Jakarta Selatan,Sulawesi Tenggara,Bali
LOC08530,Kupang,Maluku Utara,jabodetabek
LOC08531,Semarang,Sulawesi Tenggara,Bali
LOC08532,Gorontalo,Jambi,Jawa Barat
LOC08533,Tasikmalaya,Kalimantan Utara,jabodetabek
LOC08534,Tual,Bali,JAWA TENGAH
LOC08535,Kota Administrasi Jakarta Timur,Gorontalo,jabodetabek
LOC08536,Bandung,DI Yogyakarta,Jawa Barat
LOC08537,Tarakan,Nusa Tenggara Timur,Bali
LOC08538,Kupang,Kalimantan Barat,Bali
LOC08539,Padang Sidempuan,Banten,jabodetabek
LOC08540,Madiun,Gorontalo,Bali
LOC08541,Bitung,Banten,JAWA TENGAH
LOC08542,Magelang,Jawa Barat,JAWA TENGAH
LOC08543,Sungai Penuh,Bali,Jawa Barat
LOC08544,Purwokerto,DI Yogyakarta,JAWA TENGAH
LOC08545,Probolinggo,Jawa Tengah,Jawa Barat
LOC08546,Cirebon,Nusa Tenggara Barat,Jawa Barat
LOC08547,Jambi,Kepulauan Riau,Jawa Barat
LOC08548,Singkawang,Sumatera Utara,Bali
LOC08549,Dumai,Jawa Timur,
LOC08550,Kota Administrasi Jakarta Barat,Kepulauan Riau,jabodetabek
LOC08551,Sukabumi,Sulawesi Barat,JAWA TENGAH
LOC08552,Pariaman,Maluku Utara,JAWA TENGAH
LOC08553,Yogyakarta,Sulawesi Selatan,Jawa Barat
LOC08554,Padangpanjang,Riau,jabodetabek
LOC08555,Tegal,Sulawesi Utara,Bali
LOC08556,Kotamobagu,Bali,jabodetabek
LOC08557,Kupang,Kalimantan Tengah,jabodetabek
LOC08558,Kota Administrasi Jakarta Utara,Sulawesi Tengah,JAWA TENGAH
LOC08559,Magelang,Kalimantan Utara,Jawa Barat
LOC08560,Tanjungpinang,Aceh,
LOC08561,Gorontalo,Bali,jabodetabek
LOC08562,Jambi,Kalimantan Utara,JAWA TENGAH
LOC08563,Prabumulih,Bali,Bali
LOC08564,Bontang,Kalimantan Selatan,
LOC08565,Pasuruan,Maluku,
LOC08566,Lubuklinggau,Jawa Timur,
LOC08567,Kotamobagu,Sumatera Selatan,
LOC08568,Tegal,Kalimantan Tengah,Bali
LOC08569,Tebingtinggi,Sumatera Barat,JAWA TENGAH
LOC08570,Palangkaraya,Riau,JAWA TENGAH
LOC08571,Sukabumi,Kalimantan Tengah,jabodetabek
LOC08572,Tomohon,Jawa Barat,JAWA TENGAH
LOC08573,Tidore Kepulauan,Banten,Bali
LOC08574,Sibolga,Jawa Timur,jabodetabek
LOC08575,Makassar,Kalimantan Timur,Jawa Barat
LOC08576,Probolinggo,Banten,jabodetabek
LOC08577,Pariaman,Kalimantan Selatan,JAWA TENGAH
LOC08578,Jambi,Sulawesi Utara,jabodetabek
LOC08579,Purwokerto,Sulawesi Utara,Bali
LOC08580,Pasuruan,Kalimantan Barat,
LOC08581,Banda Aceh,Sulawesi Tengah,Bali
LOC08582,Tual,Sulawesi Utara,jabodetabek
LOC08583,Pagaralam,Bengkulu,JAWA TENGAH
LOC08584,Balikpapan,Sumatera Barat,JAWA TENGAH
LOC08585,Madiun,Nusa Tenggara Timur,jabodetabek
LOC08586,Bandung,Kalimantan Selatan,
LOC08587,Pasuruan,Maluku,Bali
LOC08588,Surakarta,Sumatera Barat,
LOC08589,Kendari,Jawa Tengah,Bali
LOC08590,Banjar,Gorontalo,jabodetabek
LOC08591,Kediri,Papua Barat,Bali
LOC08592,Bima,Banten,Jawa Barat
LOC08593,Pariaman,Kepulauan Bangka Belitung,JAWA TENGAH
LOC08594,Parepare,Sumatera Barat,Jawa Barat
LOC08595,Magelang,Sumatera Utara,Bali
LOC08596,Kupang,Maluku Utara,Jawa Barat
LOC08597,Kota Administrasi Jakarta Pusat,DKI Jakarta,JAWA TENGAH
LOC08598,Yogyakarta,Jawa Barat,
LOC08599,Kota Administrasi Jakarta Utara,Kepulauan Riau,Jawa Barat
LOC08600,Bau-Bau,Kepulauan Bangka Belitung,
LOC08601,Sibolga,Jawa Tengah,Jawa Barat
LOC08602,Tangerang,Bengkulu,jabodetabek
LOC08603,Purwokerto,Kalimantan Timur,jabodetabek
LOC08604,Sungai Penuh,Kalimantan Timur,jabodetabek
LOC08605,Kota Administrasi Jakarta Utara,Bengkulu,
LOC08606,Gorontalo,Jambi,Jawa Barat
LOC08607,Bukittinggi,Kalimantan Tengah,Jawa Barat
LOC08608,Palopo,Kalimantan Timur,
LOC08609,Bogor,Lampung,JAWA TENGAH
LOC08610,Manado,Sulawesi Tenggara,Jawa Barat
LOC08611,Payakumbuh,Jambi,JAWA TENGAH
LOC08612,Langsa,Sulawesi Utara,
LOC08613,Bekasi,Nusa Tenggara Barat,Jawa Barat
LOC08614,Prabumulih,Jawa Timur,
LOC08615,Sibolga,Maluku,
LOC08616,Tanjungpinang,Nusa Tenggara Barat,JAWA TENGAH
LOC08617,Denpasar,DKI Jakarta,Jawa Barat
LOC08618,Mojokerto,Jawa Tengah,JAWA TENGAH
LOC08619,Tangerang,Kepulauan Bangka Belitung,Jawa Barat
LOC08620,Gorontalo,Sumatera Selatan,Bali
LOC08621,Tomohon,Aceh,JAWA TENGAH
LOC08622,Palangkaraya,Maluku,JAWA TENGAH
LOC08623,Tarakan,Sulawesi Tengah,JAWA TENGAH
LOC08624,Tomohon,Riau,
LOC08625,Bekasi,Kalimantan Barat,Jawa Barat
LOC08626,Binjai,Jawa Tengah,Jawa Barat
LOC08627,Kota Administrasi Jakarta Pusat,Sumatera Barat,
LOC08628,Bandung,Bali,Jawa Barat
LOC08629,Bukittinggi,Bali,
LOC08630,Banjarbaru,Nusa Tenggara Barat,jabodetabek
LOC08631,Batam,DKI Jakarta,Jawa Barat
LOC08632,Palembang,Kepulauan Bangka Belitung,JAWA TENGAH
LOC08633,Tebingtinggi,Sulawesi Barat,jabodetabek
LOC08634,Purwokerto,Riau,Bali
LOC08635,Pematangsiantar,Kalimantan Selatan,
LOC08636,Kota Administrasi Jakarta Pusat,Riau,Jawa Barat
LOC08637,Jayapura,Kalimantan Utara,Jawa Barat
LOC08638,Dumai,Banten,JAWA TENGAH
LOC08639,Pariaman,Maluku,jabodetabek
LOC08640,Palu,Kalimantan Timur,
LOC08641,Metro,Gorontalo,Jawa Barat
LOC08642,Tomohon,Lampung,
LOC08643,Bengkulu,Sulawesi Utara,
LOC08644,Tangerang,Aceh,
LOC08645,Samarinda,Jawa Tengah,Jawa Barat
LOC08646,Pangkalpinang,Sumatera Selatan,
LOC08647,Balikpapan,Nusa Tenggara Timur,
LOC08648,Langsa,Sulawesi Tenggara,Bali
LOC08649,Tangerang Selatan,Sulawesi Selatan,JAWA TENGAH
LOC08650,Bima,Kalimantan Timur,jabodetabek
LOC08651,Sibolga,Papua Barat,jabodetabek
LOC08652,Probolinggo,Sumatera Utara,
LOC08653,Subulussalam,Sulawesi Selatan,JAWA TENGAH
LOC08654,Tomohon,Sulawesi Selatan,JAWA TENGAH
LOC08655,Makassar,Aceh,jabodetabek
LOC08656,Kendari,Maluku,jabodetabek
LOC08657,Bima,Jambi,Bali
LOC08658,Palangkaraya,Jawa Tengah,JAWA TENGAH
LOC08659,Bau-Bau,Jawa Tengah,Jawa Barat
LOC08660,Pontianak,Banten,Jawa Barat
LOC08661,Cirebon,Riau,Jawa Barat
LOC08662,Madiun,Nusa Tenggara Barat,Bali
LOC08663,Padang Sidempuan,Kalimantan Tengah,JAWA TENGAH
LOC08664,Malang,Maluku,jabodetabek
LOC08665,Bontang,Jawa Tengah,
LOC08666,Pasuruan,Nusa Tenggara Barat,
LOC08667,Magelang,Kalimantan Timur,JAWA TENGAH
LOC08668,Bontang,Aceh,Jawa Barat
LOC08669,Tasikmalaya,Papua Barat,
LOC08670,Surabaya,Kalimantan Utara,Bali
LOC08671,Metro,Riau,JAWA TENGAH
LOC08672,Pangkalpinang,Kalimantan Timur,jabodetabek
LOC08673,Cimahi,Nusa Tenggara Timur,
LOC08674,Sawahlunto,Nusa Tenggara Timur,JAWA TENGAH
LOC08675,Tual,Lampung,Jawa Barat
LOC08676,Tomohon,Kepulauan Bangka Belitung,Bali
LOC08677,Gorontalo,Kalimantan Tengah,Bali
LOC08678,Depok,Sulawesi Barat,
LOC08679,Depok,Papua Barat,Jawa Barat
LOC08680,Sorong,Maluku,Bali
LOC08681,Ambon,Sumatera Barat,jabodetabek
LOC08682,Makassar,Maluku,Jawa Barat
LOC08683,Palopo,Kalimantan Utara,Jawa Barat
LOC08684,Langsa,Kalimantan Tengah,
LOC08685,Palu,Papua,Bali
LOC08686,Palu,Kalimantan Selatan,jabodetabek
LOC08687,Palangkaraya,Papua,jabodetabek
LOC08688,Kotamobagu,Sumatera Utara,
LOC08689,Cilegon,DKI Jakarta,Bali
LOC08690,Madiun,Kalimantan Tengah,jabodetabek
LOC08691,Bekasi,Kalimantan Timur,
LOC08692,Medan,Bengkulu,JAWA TENGAH
LOC08693,Tebingtinggi,Kalimantan Selatan,Bali
LOC08694,Pangkalpinang,Gorontalo,JAWA TENGAH
LOC08695,Kota Administrasi Jakarta Utara,Nusa Tenggara Timur,JAWA TENGAH
LOC08696,Tasikmalaya,Nusa Tenggara Barat,
LOC08697,Metro,Lampung,JAWA TENGAH
LOC08698,Malang,Kalimantan Timur,Bali
LOC08699,Padang,Nusa Tenggara Barat,Jawa Barat
LOC08700,Langsa,Banten,jabodetabek
LOC08701,Prabumulih,Gorontalo,JAWA TENGAH
LOC08702,Sungai Penuh,Papua,JAWA TENGAH
LOC08703,Sukabumi,Bali,
LOC08704,Magelang,DKI Jakarta,Jawa Barat
LOC08705,Dumai,Maluku,Bali
LOC08706,Madiun,Papua,JAWA TENGAH
LOC08707,Depok,Sulawesi Tenggara,Jawa Barat
LOC08708,Pontianak,Maluku Utara,Bali
LOC08709,Padangpanjang,Sulawesi Barat,jabodetabek
LOC08710,Tanjungpinang,Jawa Timur,JAWA TENGAH
LOC08711,Mojokerto,Lampung,JAWA TENGAH
LOC08712,Cilegon,Jambi,Bali
LOC08713,Bogor,Maluku Utara,JAWA TENGAH
LOC08714,Mataram,Nusa Tenggara Timur,jabodetabek
LOC08715,Payakumbuh,Jawa Barat,JAWA TENGAH
LOC08716,Malang,Papua,
LOC08717,Surabaya,Jawa Timur,jabodetabek
LOC08718,Bau-Bau,Maluku Utara,Bali
LOC08719,Tarakan,Sumatera Utara,Jawa Barat
LOC08720,Padang,Jawa Tengah,JAWA TENGAH
LOC08721,Denpasar,Nusa Tenggara Timur,
LOC08722,Banjarmasin,Sulawesi Barat,Jawa Barat
LOC08723,Langsa,Jawa Tengah,JAWA TENGAH
LOC08724,Kota Administrasi Jakarta Pusat,Kalimantan Timur,
LOC08725,Surabaya,Kalimantan Barat,Bali
LOC08726,Bogor,Lampung,
LOC08727,Mojokerto,Kalimantan Tengah,Jawa Barat
LOC08728,Mojokerto,Maluku Utara,JAWA TENGAH
LOC08729,Depok,Jawa Barat,Jawa Barat
LOC08730,Ambon,Riau,jabodetabek
LOC08731,Tual,Sulawesi Tenggara,JAWA TENGAH
LOC08732,Pasuruan,Kalimantan Selatan,Bali
LOC08733,Kota Administrasi Jakarta Pusat,Aceh,
LOC08734,Tidore Kepulauan,Papua,Jawa Barat
LOC08735,Semarang,Jawa Timur,Bali
LOC08736,Cimahi,Bengkulu,Bali
LOC08737,Banda Aceh,Nusa Tenggara Timur,Jawa Barat
LOC08738,Probolinggo,Kepulauan Bangka Belitung,
LOC08739,Bekasi,Maluku,jabodetabek
LOC08740,Banjar,Sumatera Selatan,Bali
LOC08741,Batam,Kalimantan Barat,Bali
LOC08742,Sawahlunto,Kalimantan Barat,Jawa Barat
LOC08743,Bitung,Sumatera Barat,Bali
LOC08744,Tanjungpinang,Kalimantan Tengah,jabodetabek
LOC08745,Tomohon,Sumatera Utara,jabodetabek
LOC08746,Makassar,Nusa Tenggara Barat,
LOC08747,Kendari,Sulawesi Utara,jabodetabek
LOC08748,Bengkulu,Kepulauan Bangka Belitung,jabodetabek
LOC08749,Palu,Sulawesi Utara,Jawa Barat
LOC08750,Parepare,Papua Barat,JAWA TENGAH
LOC08751,Ambon,Gorontalo,Bali
LOC08752,Purwokerto,Gorontalo,Bali
LOC08753,Ambon,Lampung,JAWA TENGAH
LOC08754,Pangkalpinang,Bali,Bali
LOC08755,Palembang,Riau,Jawa Barat
LOC08756,Depok,Jawa Timur,JAWA TENGAH
LOC08757,Pematangsiantar,Jawa Timur,Bali
LOC08758,Bitung,Kepulauan Riau,JAWA TENGAH
LOC08759,Ternate,Riau,JAWA TENGAH
LOC08760,Palembang,Aceh,Bali
LOC08761,Denpasar,Kalimantan Tengah,
LOC08762,Kota Administrasi Jakarta Selatan,Kalimantan Timur,Jawa Barat
LOC08763,Magelang,Papua,jabodetabek
LOC08764,Tarakan,Jawa Timur,jabodetabek
LOC08765,Batu,Kepulauan Bangka Belitung,Jawa Barat
LOC08766,Sukabumi,Sulawesi Utara,Bali
LOC08767,Pekalongan,Riau,
LOC08768,Semarang,Lampung,
LOC08769,Kota Administrasi Jakarta Utara,Kalimantan Utara,Bali
LOC08770,Batu,Bali,
LOC08771,Kotamobagu,Sulawesi Selatan,Jawa Barat
LOC08772,Bekasi,Sulawesi Tengah,
LOC08773,Meulaboh,DKI Jakarta,jabodetabek
LOC08774,Salatiga,Maluku,JAWA TENGAH
LOC08775,Bogor,Bengkulu,JAWA TENGAH
LOC08776,Makassar,Nusa Tenggara Timur,Jawa Barat
LOC08777,Pekalongan,Lampung,Jawa Barat
LOC08778,Sungai Penuh,Kalimantan Selatan,jabodetabek
LOC08779,Tanjungbalai,Papua,Jawa Barat
LOC08780,Palangkaraya,Sumatera Barat,jabodetabek
LOC08781,Sabang,Jawa Timur,
LOC08782,Kotamobagu,Kalimantan Timur,JAWA TENGAH
LOC08783,Banjar,Sulawesi Tenggara,
LOC08784,Bandung,Jambi,Bali
LOC08785,Pekalongan,Kalimantan Selatan,Jawa Barat
LOC08786,Pangkalpinang,Kalimantan Selatan,jabodetabek
LOC08787,Banjar,Jawa Timur,
LOC08788,Singkawang,Kalimantan Timur,
LOC08789,Sawahlunto,Bengkulu,Jawa Barat
LOC08790,Padangpanjang,Sumatera Barat,
LOC08791,Kota Administrasi Jakarta Barat,Kalimantan Selatan,Jawa Barat
LOC08792,Meulaboh,Papua Barat,JAWA TENGAH
LOC08793,Tanjungpinang,Kalimantan Timur,Jawa Barat
LOC08794,Tangerang Selatan,Jawa Tengah,
LOC08795,Jambi,Maluku,Jawa Barat
LOC08796,Magelang,Maluku,Bali
LOC08797,Banda Aceh,Riau,Bali
LOC08798,Denpasar,Kalimantan Timur,jabodetabek
LOC08799,Kota Administrasi Jakarta Barat,Nusa Tenggara Barat,Bali
LOC08800,Cilegon,Kalimantan Barat,
LOC08801,Tanjungpinang,Jambi,Jawa Barat
LOC08802,Pekanbaru,Sumatera Selatan,Bali
LOC08803,Bitung,Maluku,jabodetabek
LOC08804,Salatiga,Sulawesi Selatan,
LOC08805,Tebingtinggi,Papua Barat,JAWA TENGAH
LOC08806,Kota Administrasi Jakarta Barat,Sulawesi Barat,Bali
LOC08807,Kota Administrasi Jakarta Barat,Sulawesi Utara,Jawa Barat
LOC08808,Subulussalam,DI Yogyakarta,Bali
LOC08809,Palangkaraya,Kalimantan Tengah,Jawa Barat
LOC08810,Kotamobagu,Kalimantan Utara,jabodetabek
LOC08811,Tual,Gorontalo,Jawa Barat
LOC08812,Batu,Jawa Timur,
LOC08813,Subulussalam,Sulawesi Tengah,jabodetabek
LOC08814,Banjar,Sulawesi Tengah,
LOC08815,Tanjungbalai,Kalimantan Timur,JAWA TENGAH
LOC08816,Sukabumi,Sulawesi Selatan,Jawa Barat
LOC08817,Surakarta,Jambi,Jawa Barat
LOC08818,Pekanbaru,Sumatera Utara,
LOC08819,Parepare,Lampung,jabodetabek
LOC08820,Yogyakarta,Lampung,JAWA TENGAH
LOC08821,Tanjungbalai,Sumatera Utara,Bali
LOC08822,Bitung,Sulawesi Barat,Bali
LOC08823,Langsa,DKI Jakarta,Bali
LOC08824,Lubuklinggau,Kepulauan Riau,
LOC08825,Meulaboh,Jawa Barat,jabodetabek
LOC08826,Bau-Bau,Sulawesi Barat,
LOC08827,Makassar,Jawa Timur,JAWA TENGAH
